"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"4029619824","linkedin","https://www.linkedin.com/jobs/view/4029619824","","Audio Engineer Intern","NPB Enterprises, LLC","","","","","","","","","","","","","","","","https://www.linkedin.com/company/npb-enterprises-llc","","","","","","","","",""
